source_latitude,source_longitude,destination_latitude,destination_longitude,rush_time,Duration_in_hours,Qt_Total_Stops,In-flight meal not included,No check-in baggage included,1 Short layover,1 Long layover,Change airports,Business class,Red-eye flight,2 Long layover,Price
28.5562,77.1,10.1518,76.393,1,14.25,2,0,0,0,0,0,0,0,0,7084
28.5562,77.1,10.1518,76.393,0,14.333333333333334,1,0,0,0,0,0,0,0,0,7575
13.1989,77.7068,28.5562,77.1,1,24.583333333333332,1,0,0,0,0,0,0,0,0,6781
13.1989,77.7068,28.5562,77.1,1,3.0,0,1,0,0,0,0,0,0,0,6478
19.0904,72.8628,17.2403,78.4294,0,1.3333333333333333,0,0,1,0,0,0,0,0,0,2385
28.5562,77.1,10.1518,76.393,0,8.0,1,0,0,0,0,0,0,0,0,9385
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,5048
28.5562,77.1,10.1518,76.393,1,5.083333333333333,1,0,0,0,0,0,0,0,0,5058
28.5562,77.1,10.1518,76.393,1,7.333333333333333,1,0,0,0,0,0,0,0,0,11269
28.5562,77.1,10.1518,76.393,1,6.5,1,0,0,0,0,0,0,0,0,7363
28.5562,77.1,10.1518,76.393,0,21.75,2,0,0,0,0,0,0,0,0,11762
28.5562,77.1,10.1518,76.393,0,13.333333333333334,1,0,0,0,0,0,0,0,0,15764
28.5562,77.1,10.1518,76.393,0,18.416666666666668,1,1,0,0,0,0,0,0,0,10262
28.5562,77.1,10.1518,76.393,0,22.0,2,1,0,0,0,0,0,0,0,10919
28.5562,77.1,10.1518,76.393,1,25.5,1,1,0,0,0,0,0,0,0,10262
22.5726,88.3639,13.1989,77.7068,0,17.416666666666668,2,0,0,0,0,0,0,0,0,11883
22.5726,88.3639,13.1989,77.7068,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,3847
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,5678
22.5726,88.3639,13.1989,77.7068,1,15.5,1,0,0,0,0,0,0,0,0,8662
28.5562,77.1,10.1518,76.393,0,14.416666666666666,1,1,0,0,0,0,0,0,0,12898
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,4423
28.5562,77.1,10.1518,76.393,1,14.583333333333334,1,0,0,0,0,0,0,0,0,8991
28.5562,77.1,10.1518,76.393,1,4.916666666666667,1,0,0,0,0,0,0,0,0,5409
28.5562,77.1,10.1518,76.393,1,7.583333333333333,1,0,0,0,0,0,0,0,0,6442
22.5726,88.3639,13.1989,77.7068,0,9.833333333333334,2,0,0,0,0,0,0,0,0,9941
28.5562,77.1,10.1518,76.393,1,14.666666666666666,2,0,0,0,0,0,0,0,0,6494
28.5562,77.1,10.1518,76.393,1,8.5,1,0,0,0,0,0,0,0,0,7198
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,7110
13.1989,77.7068,28.5562,77.1,1,14.583333333333334,1,1,0,0,0,0,0,0,0,11087
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,4823
22.5726,88.3639,13.1989,77.7068,1,9.583333333333334,1,0,0,0,0,0,0,0,0,14151
28.5562,77.1,10.1518,76.393,1,13.0,1,1,0,0,0,0,0,0,0,10791
22.5726,88.3639,13.1989,77.7068,1,25.916666666666668,1,0,0,0,0,0,0,0,0,7980
28.5562,77.1,10.1518,76.393,0,25.583333333333332,1,0,0,0,0,0,0,0,0,6587
12.9941,80.1709,22.5726,88.3639,1,2.25,0,0,0,0,0,0,0,0,0,3687
28.5562,77.1,10.1518,76.393,1,24.5,2,0,0,0,0,0,0,0,0,13307
19.0904,72.8628,17.2403,78.4294,0,1.4166666666666667,0,0,0,0,0,0,0,0,0,2050
28.5562,77.1,10.1518,76.393,1,10.0,1,0,0,0,0,0,0,0,0,10197
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4668
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4990
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,4049
28.5562,77.1,10.1518,76.393,1,12.0,1,0,0,0,0,0,0,0,0,7933
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,4049
28.5562,77.1,10.1518,76.393,1,21.333333333333332,1,1,0,0,0,0,0,0,0,6645
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,8040
28.5562,77.1,10.1518,76.393,0,12.583333333333334,1,0,0,0,0,0,0,0,0,8098
28.5562,77.1,10.1518,76.393,0,16.75,1,1,0,0,0,0,0,0,0,10262
13.1989,77.7068,28.5562,77.1,1,13.0,1,0,0,0,0,0,0,0,0,12284
28.5562,77.1,10.1518,76.393,0,28.0,1,1,0,0,0,0,0,0,0,10262
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,0,0,0,0,0,0,0,4990
13.1989,77.7068,28.5562,77.1,1,17.166666666666668,2,0,0,0,0,0,0,0,0,12568
22.5726,88.3639,13.1989,77.7068,0,9.5,1,1,0,0,0,0,0,0,0,11841
28.5562,77.1,10.1518,76.393,0,10.333333333333334,1,0,0,0,0,0,0,0,0,18371
13.1989,77.7068,28.5562,77.1,0,7.916666666666667,1,0,0,0,0,0,0,0,0,23267
22.5726,88.3639,13.1989,77.7068,1,14.0,1,0,0,0,0,0,0,0,0,13067
12.9941,80.1709,22.5726,88.3639,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,5277
28.5562,77.1,10.1518,76.393,1,14.416666666666666,2,0,0,0,0,0,0,0,0,13879
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4174
28.5562,77.1,10.1518,76.393,1,23.5,2,0,0,0,0,0,0,0,0,10178
28.5562,77.1,10.1518,76.393,0,16.666666666666668,2,0,0,0,0,0,0,0,0,13882
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,4878
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,0,0,0,0,0,0,0,4668
22.5726,88.3639,13.1989,77.7068,1,26.583333333333332,1,1,0,0,0,0,0,0,0,10844
28.5562,77.1,10.1518,76.393,1,12.25,1,0,0,0,0,0,0,0,0,7005
28.5562,77.1,10.1518,76.393,0,10.333333333333334,1,1,0,0,0,0,0,0,0,12898
28.5562,77.1,10.1518,76.393,0,15.416666666666666,1,0,0,0,0,0,0,0,0,9929
28.5562,77.1,10.1518,76.393,0,9.0,1,0,0,0,0,0,0,0,0,14714
28.5562,77.1,10.1518,76.393,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,6094
13.1989,77.7068,28.5562,77.1,0,11.333333333333334,1,0,0,0,0,0,0,0,0,16736
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,7229
28.5562,77.1,10.1518,76.393,0,7.666666666666667,1,0,0,0,0,0,0,0,0,8882
28.5562,77.1,10.1518,76.393,1,11.0,1,0,0,0,0,0,0,0,0,10197
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
28.5562,77.1,10.1518,76.393,1,5.833333333333333,1,0,0,0,0,0,0,0,0,13628
28.5562,77.1,10.1518,76.393,0,3.1666666666666665,0,0,0,0,0,0,0,0,0,6216
28.5562,77.1,10.1518,76.393,0,25.583333333333332,1,0,0,0,0,0,0,0,0,7480
22.5726,88.3639,13.1989,77.7068,0,6.25,1,0,0,0,0,0,0,0,0,11936
12.9941,80.1709,22.5726,88.3639,1,2.25,0,0,0,0,0,0,0,0,0,3859
22.5726,88.3639,13.1989,77.7068,1,14.083333333333334,1,1,0,0,0,0,0,0,0,8586
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,21730
28.5562,77.1,10.1518,76.393,1,8.333333333333334,1,0,0,0,0,0,0,0,0,6628
22.5726,88.3639,13.1989,77.7068,0,19.916666666666668,2,0,0,0,0,0,0,0,0,10151
22.5726,88.3639,13.1989,77.7068,1,21.416666666666668,1,0,0,0,0,0,0,0,0,11467
28.5562,77.1,10.1518,76.393,0,4.916666666666667,1,0,0,0,0,0,0,0,0,7010
13.1989,77.7068,28.5562,77.1,1,3.0,0,0,0,0,0,0,0,0,0,7229
13.1989,77.7068,28.5562,77.1,0,3.0,0,0,0,0,0,0,0,0,0,8033
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,7229
22.5726,88.3639,13.1989,77.7068,0,5.25,1,0,0,0,0,0,0,0,0,6911
28.5562,77.1,10.1518,76.393,1,23.0,2,0,0,0,0,0,0,0,0,14300
22.5726,88.3639,13.1989,77.7068,1,18.333333333333332,2,0,0,0,0,0,0,0,0,13033
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3943
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,6205
28.5562,77.1,10.1518,76.393,0,9.5,1,0,0,0,0,0,0,0,0,14871
19.0904,72.8628,17.2403,78.4294,0,1.4166666666666667,0,0,0,0,0,0,0,0,0,5678
28.5562,77.1,10.1518,76.393,0,7.75,1,0,0,0,0,0,0,0,0,16108
13.1989,77.7068,28.5562,77.1,1,12.916666666666666,1,0,0,0,0,0,0,0,0,17261
13.1989,77.7068,28.5562,77.1,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,3311
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,4174
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4823
13.1989,77.7068,28.5562,77.1,0,15.333333333333334,1,0,0,0,0,0,0,0,0,8425
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,7229
28.5562,77.1,10.1518,76.393,0,9.0,1,0,0,0,0,0,0,0,0,5281
28.5562,77.1,10.1518,76.393,1,20.416666666666668,1,0,0,0,0,0,0,0,0,17549
28.5562,77.1,10.1518,76.393,1,13.0,1,0,0,0,0,0,0,0,0,13797
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,0,0,0,0,0,0,0,4823
28.5562,77.1,10.1518,76.393,1,15.916666666666666,1,0,0,0,0,0,0,0,0,7258
28.5562,77.1,10.1518,76.393,0,12.75,1,0,0,0,0,0,0,0,0,18192
22.5726,88.3639,13.1989,77.7068,0,19.416666666666668,2,0,0,0,0,0,0,0,0,13899
22.5726,88.3639,13.1989,77.7068,0,6.666666666666667,1,1,0,0,0,0,0,0,0,10844
22.5726,88.3639,13.1989,77.7068,1,24.166666666666668,1,0,0,0,0,0,0,0,0,14151
28.5562,77.1,10.1518,76.393,0,10.333333333333334,1,0,0,0,0,0,0,0,0,15147
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,3898
28.5562,77.1,10.1518,76.393,0,11.083333333333334,1,0,0,0,0,0,0,0,0,6818
22.5726,88.3639,13.1989,77.7068,0,19.5,1,0,0,0,0,0,0,0,0,14781
22.5726,88.3639,13.1989,77.7068,0,8.333333333333334,2,0,0,0,0,0,0,0,0,5192
28.5562,77.1,10.1518,76.393,0,7.083333333333333,2,0,0,0,0,0,0,0,0,14441
22.5726,88.3639,13.1989,77.7068,1,24.666666666666668,1,0,0,0,0,0,0,0,0,14151
22.5726,88.3639,13.1989,77.7068,1,3.6666666666666665,1,0,0,0,0,0,0,0,0,4226
28.5562,77.1,10.1518,76.393,1,23.0,2,0,0,0,0,0,0,0,0,13381
28.5562,77.1,10.1518,76.393,0,14.083333333333334,1,0,0,0,0,0,0,0,0,10678
28.5562,77.1,10.1518,76.393,0,7.333333333333333,1,0,0,0,0,0,0,0,0,12242
19.0904,72.8628,17.2403,78.4294,0,1.4166666666666667,0,1,0,0,0,0,0,0,0,4995
28.5562,77.1,10.1518,76.393,1,7.5,1,1,0,0,0,0,0,0,0,10262
22.5726,88.3639,13.1989,77.7068,0,2.3333333333333335,0,0,1,0,0,0,0,0,0,3841
22.5726,88.3639,13.1989,77.7068,1,16.0,1,1,0,0,0,0,0,0,0,9663
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,5224
28.5562,77.1,10.1518,76.393,1,12.166666666666666,1,0,0,0,0,0,0,0,0,14533
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2017
13.1989,77.7068,28.5562,77.1,1,3.0833333333333335,0,1,0,0,0,0,0,0,0,5769
28.5562,77.1,10.1518,76.393,0,8.083333333333334,1,0,0,0,0,0,0,0,0,11622
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,4823
13.1989,77.7068,28.5562,77.1,0,21.333333333333332,1,1,0,0,0,0,0,0,0,7832
28.5562,77.1,10.1518,76.393,1,11.75,1,0,0,0,0,0,0,0,0,9001
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2754
13.1989,77.7068,28.5562,77.1,1,3.0,0,0,0,0,0,0,0,0,0,7229
28.5562,77.1,10.1518,76.393,0,4.666666666666667,1,0,0,0,0,0,0,0,0,6937
22.5726,88.3639,13.1989,77.7068,0,15.333333333333334,2,0,0,0,0,0,0,0,0,13033
13.1989,77.7068,28.5562,77.1,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,3625
28.5562,77.1,10.1518,76.393,0,21.583333333333332,2,0,0,0,0,0,0,0,0,13292
13.1989,77.7068,28.5562,77.1,1,25.416666666666668,2,0,0,0,0,0,0,0,0,12778
22.5726,88.3639,13.1989,77.7068,0,2.5,0,0,1,0,0,0,0,0,0,3841
19.0904,72.8628,17.2403,78.4294,0,1.4166666666666667,0,0,0,0,0,0,0,0,0,2227
22.5726,88.3639,13.1989,77.7068,1,8.666666666666666,1,0,0,0,0,0,0,0,0,6171
22.5726,88.3639,13.1989,77.7068,0,19.916666666666668,2,0,0,0,0,0,0,0,0,10676
28.5562,77.1,10.1518,76.393,1,17.083333333333332,2,0,0,0,0,0,0,0,0,13014
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2754
28.5562,77.1,10.1518,76.393,1,14.416666666666666,2,0,0,0,0,0,0,0,0,8367
28.5562,77.1,10.1518,76.393,0,26.166666666666668,1,1,0,0,0,0,0,0,0,5177
22.5726,88.3639,13.1989,77.7068,1,2.5,0,0,0,0,0,0,0,0,0,4174
28.5562,77.1,10.1518,76.393,1,10.25,1,0,0,0,0,0,0,0,0,9794
28.5562,77.1,10.1518,76.393,1,6.416666666666667,1,0,0,0,0,0,0,0,0,10486
28.5562,77.1,10.1518,76.393,1,11.25,1,0,0,0,0,0,0,0,0,15058
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
28.5562,77.1,10.1518,76.393,0,27.75,1,0,0,0,0,0,0,0,0,17024
22.5726,88.3639,13.1989,77.7068,0,7.583333333333333,1,0,0,0,0,0,0,0,0,8855
28.5562,77.1,10.1518,76.393,0,10.666666666666666,1,0,0,0,0,0,0,0,0,8372
19.0904,72.8628,17.2403,78.4294,0,1.4166666666666667,0,1,0,0,0,0,0,0,0,4050
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,7229
19.0904,72.8628,17.2403,78.4294,0,1.3333333333333333,0,0,1,0,0,0,0,0,0,2385
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3898
13.1989,77.7068,28.5562,77.1,0,2.75,0,0,0,0,0,0,0,0,0,6860
28.5562,77.1,10.1518,76.393,1,5.25,1,0,0,0,0,0,0,0,0,6749
22.5726,88.3639,13.1989,77.7068,0,8.75,2,0,0,0,0,0,0,0,0,15107
28.5562,77.1,10.1518,76.393,1,18.75,2,1,0,0,0,0,0,0,0,10368
13.1989,77.7068,28.5562,77.1,1,14.333333333333334,1,1,0,0,0,0,0,0,0,7832
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,1,0,0,0,0,0,0,2385
22.5726,88.3639,13.1989,77.7068,0,2.5,0,0,0,0,0,0,0,0,0,4804
28.5562,77.1,10.1518,76.393,0,26.583333333333332,2,0,0,0,0,0,0,0,0,8236
28.5562,77.1,10.1518,76.393,0,9.5,1,0,0,0,0,0,0,0,0,6416
28.5562,77.1,10.1518,76.393,0,7.5,1,1,0,0,0,0,0,0,0,10262
28.5562,77.1,10.1518,76.393,0,20.166666666666668,1,0,0,0,0,0,0,0,0,14714
22.5726,88.3639,13.1989,77.7068,0,5.5,1,0,0,0,0,0,0,0,0,7646
28.5562,77.1,10.1518,76.393,1,12.75,1,0,0,0,0,0,0,0,0,7480
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,11982
28.5562,77.1,10.1518,76.393,0,8.666666666666666,1,0,0,0,0,0,0,0,0,8309
28.5562,77.1,10.1518,76.393,0,7.083333333333333,2,1,0,0,0,0,0,0,0,13344
22.5726,88.3639,13.1989,77.7068,1,14.833333333333334,1,0,0,0,0,0,0,0,0,4227
28.5562,77.1,10.1518,76.393,0,19.666666666666668,2,0,0,0,0,0,0,0,0,9706
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2017
28.5562,77.1,10.1518,76.393,1,13.916666666666666,1,0,0,0,0,0,0,0,0,6442
13.1989,77.7068,28.5562,77.1,1,3.0833333333333335,0,0,0,0,0,0,0,0,0,8016
28.5562,77.1,10.1518,76.393,1,5.333333333333333,1,0,0,0,0,0,0,0,0,5298
13.1989,77.7068,28.5562,77.1,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4878
28.5562,77.1,10.1518,76.393,0,14.416666666666666,1,1,0,0,0,0,0,0,0,10262
22.5726,88.3639,13.1989,77.7068,0,5.0,1,0,0,0,0,0,0,0,0,4176
28.5562,77.1,10.1518,76.393,0,14.083333333333334,1,0,0,0,0,0,0,0,0,5883
28.5562,77.1,10.1518,76.393,0,9.0,1,0,0,0,0,0,0,0,0,12717
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,3850
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,3597
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,1,0,0,0,0,0,0,2175
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,7080
22.5726,88.3639,13.1989,77.7068,0,11.083333333333334,1,1,0,0,0,0,0,0,0,8849
22.5726,88.3639,13.1989,77.7068,1,11.416666666666666,1,1,0,0,0,0,0,0,0,9899
13.1989,77.7068,28.5562,77.1,1,2.6666666666666665,0,0,0,0,0,0,0,0,0,4878
28.5562,77.1,10.1518,76.393,1,11.75,1,0,0,0,0,0,0,0,0,7787
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,3597
28.5562,77.1,10.1518,76.393,0,9.0,1,0,0,0,0,0,0,0,0,5281
22.5726,88.3639,13.1989,77.7068,1,22.5,1,0,0,0,0,0,0,0,0,9345
28.5562,77.1,10.1518,76.393,0,10.583333333333334,1,0,0,0,0,0,0,0,0,6442
28.5562,77.1,10.1518,76.393,1,11.75,1,0,0,0,0,0,0,0,0,6838
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,3597
19.0904,72.8628,17.2403,78.4294,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,3173
28.5562,77.1,10.1518,76.393,1,7.25,1,0,0,0,0,0,0,0,0,13377
22.5726,88.3639,13.1989,77.7068,1,21.583333333333332,1,1,0,0,0,0,0,0,0,9314
28.5562,77.1,10.1518,76.393,0,9.083333333333334,1,0,0,0,0,0,0,0,0,9856
28.5562,77.1,10.1518,76.393,1,11.25,1,0,0,0,0,0,0,0,0,8372
22.5726,88.3639,13.1989,77.7068,1,23.333333333333332,1,1,0,0,0,0,0,0,0,7064
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
28.5562,77.1,10.1518,76.393,0,13.5,2,1,0,0,0,0,0,0,0,13029
28.5562,77.1,10.1518,76.393,0,8.166666666666666,1,0,0,0,0,0,0,0,0,7640
13.1989,77.7068,28.5562,77.1,1,7.25,1,0,0,0,0,0,0,0,0,22270
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4441
28.5562,77.1,10.1518,76.393,1,19.416666666666668,1,1,0,0,0,0,0,0,0,12898
22.5726,88.3639,13.1989,77.7068,1,21.416666666666668,1,1,0,0,0,0,0,0,0,7064
22.5726,88.3639,13.1989,77.7068,1,12.333333333333334,1,1,0,0,0,0,0,0,0,10844
22.5726,88.3639,13.1989,77.7068,1,2.4166666666666665,0,0,0,0,0,0,0,0,0,4174
22.5726,88.3639,13.1989,77.7068,0,28.25,1,1,0,0,0,0,0,0,0,8529
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3625
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,3419
12.9941,80.1709,22.5726,88.3639,0,2.4166666666666665,0,0,0,0,0,0,0,0,0,3850
22.5726,88.3639,13.1989,77.7068,0,20.916666666666668,2,0,0,0,0,0,0,0,0,12802
28.5562,77.1,10.1518,76.393,0,6.0,1,0,0,0,0,0,0,0,0,9748
28.5562,77.1,10.1518,76.393,1,8.333333333333334,1,0,0,0,0,0,0,0,0,6104
13.1989,77.7068,28.5562,77.1,0,3.0,0,0,0,0,0,0,0,0,0,3943
28.5562,77.1,10.1518,76.393,1,9.333333333333334,1,0,0,0,0,0,0,0,0,7514
13.1989,77.7068,28.5562,77.1,1,2.6666666666666665,0,0,0,0,0,0,0,0,0,18308
19.0904,72.8628,17.2403,78.4294,0,4.25,2,0,0,0,0,0,0,0,0,17327
28.5562,77.1,10.1518,76.393,0,18.583333333333332,2,0,0,0,0,0,0,0,0,8892
28.5562,77.1,10.1518,76.393,0,8.666666666666666,1,0,0,0,0,0,0,0,0,9794
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,4423
22.5726,88.3639,13.1989,77.7068,1,24.75,1,1,0,0,0,0,0,0,0,10844
28.5562,77.1,10.1518,76.393,1,24.75,1,0,0,0,0,0,0,0,0,15554
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,11982
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,4049
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,5618
28.5562,77.1,10.1518,76.393,1,23.0,2,0,0,0,0,0,0,0,0,13591
28.5562,77.1,10.1518,76.393,0,15.5,1,0,0,0,0,0,0,0,0,9508
12.9941,80.1709,22.5726,88.3639,1,2.25,0,0,1,0,0,0,0,0,0,3543
13.1989,77.7068,28.5562,77.1,1,3.0833333333333335,0,0,0,0,0,0,0,0,0,7229
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4668
22.5726,88.3639,13.1989,77.7068,0,20.0,1,0,0,0,0,0,0,0,0,14388
22.5726,88.3639,13.1989,77.7068,1,17.083333333333332,1,1,0,0,0,0,0,0,0,10844
28.5562,77.1,10.1518,76.393,1,12.75,1,0,0,0,0,0,0,0,0,7690
22.5726,88.3639,13.1989,77.7068,1,24.166666666666668,1,0,0,0,0,0,0,0,0,13067
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,1,0,0,0,0,0,0,1965
28.5562,77.1,10.1518,76.393,0,26.833333333333332,1,0,0,0,0,0,0,0,0,16289
22.5726,88.3639,13.1989,77.7068,1,12.416666666666666,1,0,0,0,0,0,0,0,0,10203
22.5726,88.3639,13.1989,77.7068,0,9.5,1,0,0,0,0,0,0,0,0,15149
22.5726,88.3639,13.1989,77.7068,1,6.416666666666667,1,0,0,0,0,0,0,0,0,9345
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2017
22.5726,88.3639,13.1989,77.7068,1,16.25,1,0,0,0,0,0,0,0,0,9345
22.5726,88.3639,13.1989,77.7068,0,24.75,1,0,0,0,0,0,0,0,0,6528
28.5562,77.1,10.1518,76.393,1,6.333333333333333,1,0,0,0,0,0,0,0,0,15603
28.5562,77.1,10.1518,76.393,1,21.666666666666668,2,0,0,0,0,0,0,0,0,13376
28.5562,77.1,10.1518,76.393,1,5.25,1,0,0,0,0,0,0,0,0,5583
28.5562,77.1,10.1518,76.393,0,27.0,1,1,0,0,0,0,0,0,0,10577
28.5562,77.1,10.1518,76.393,0,19.666666666666668,2,0,0,0,0,0,0,0,0,10651
22.5726,88.3639,13.1989,77.7068,0,14.583333333333334,1,1,0,0,0,0,0,0,0,7594
22.5726,88.3639,13.1989,77.7068,1,3.6666666666666665,1,0,0,0,0,0,0,0,0,6857
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4423
28.5562,77.1,10.1518,76.393,0,7.083333333333333,2,1,0,0,0,0,0,0,0,13344
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,3971
28.5562,77.1,10.1518,76.393,1,10.0,1,0,0,0,0,0,0,0,0,18371
28.5562,77.1,10.1518,76.393,1,33.25,2,1,0,0,0,0,0,0,0,6643
28.5562,77.1,10.1518,76.393,0,7.75,1,0,0,0,0,0,0,0,0,15077
13.1989,77.7068,28.5562,77.1,0,2.75,0,0,0,0,0,0,0,0,0,6121
19.0904,72.8628,17.2403,78.4294,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,5755
28.5562,77.1,10.1518,76.393,1,12.75,1,0,0,0,0,0,0,0,0,4487
28.5562,77.1,10.1518,76.393,1,4.5,1,0,1,0,0,0,0,0,0,5158
22.5726,88.3639,13.1989,77.7068,1,8.666666666666666,1,1,0,0,0,0,0,0,0,8586
19.0904,72.8628,17.2403,78.4294,1,1.3333333333333333,0,0,0,0,0,0,0,0,0,3100
19.0904,72.8628,17.2403,78.4294,0,1.4166666666666667,0,1,0,0,0,0,0,0,0,3210
28.5562,77.1,10.1518,76.393,1,17.333333333333332,1,1,0,0,0,0,0,0,0,12373
28.5562,77.1,10.1518,76.393,1,12.166666666666666,1,0,0,0,0,0,0,0,0,15135
28.5562,77.1,10.1518,76.393,0,13.5,2,0,0,0,0,0,0,0,0,13292
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2017
28.5562,77.1,10.1518,76.393,0,22.0,2,1,0,0,0,0,0,0,0,10919
19.0904,72.8628,17.2403,78.4294,0,25.0,1,0,0,0,0,0,0,0,0,12395
12.9941,80.1709,22.5726,88.3639,1,2.25,0,0,1,0,0,0,0,0,0,3543
19.0904,72.8628,17.2403,78.4294,1,1.5,0,1,0,0,0,0,0,0,0,2228
28.5562,77.1,10.1518,76.393,1,23.5,2,0,0,0,0,0,0,0,0,8236
28.5562,77.1,10.1518,76.393,0,13.833333333333334,1,0,0,0,0,0,0,0,0,11410
28.5562,77.1,10.1518,76.393,0,13.5,2,0,0,0,0,0,0,0,0,15129
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,3514
